"track_id"	"time"	"bpm"	"speed"	"elev"	"s"	"track_id_seq"
"8153"	46	8760	129.8453125	19.6495828288461	90.2844423194614	240	34
"8154"	46	8790	138	19.1953934551166	93.2979166666667	240	34
"8155"	46	8820	131.4296875	26.9786026356809	91.7486725444957	240	34
"8156"	46	8850	147.328125	21.1509082906792	98.2151653225806	240	34
"8157"	46	8880	150.5	22.5061386204536	100.597946428571	240	34
"8158"	46	8910	153.5	22.7051263310552	105.932045454545	240	34
"8159"	46	8940	153.875	20.1548831380264	109.477241847826	240	34
"8160"	46	8970	151.8515625	25.6927889917116	110.940513822115	240	34
"8161"	47	1800	122.116071428571	38.8589199037261	391.173039952094	240	35
"8162"	47	1830	112.75	42.4050005284649	379.637850448518	240	35
"8163"	47	1860	108.998301630435	20.1384464860836	356.67273047898	240	35
"8164"	47	1890	124.25	30.0603171886477	354.284604879808	240	35
"8165"	47	1920	114.950844854071	34.6054592567829	350.900555357143	240	35
"8166"	47	1950	135	28.3002662228406	349.74	240	35
"8167"	47	1980	125.9609375	20.9082566699966	349.029317001947	240	35
"8168"	47	2010	156	16.3817747975013	359.69	240	35
"8169"	47	2040	156.5	12.2381682856343	366.658430851064	240	35
"8170"	47	2070	160	14.4575195259633	373.83	240	35
"8171"	47	2100	157	16.8554873578783	380.201269592476	240	35
"8172"	47	2130	152	20.932578192163	385.04	240	35
"8173"	47	2160	143.357142857143	23.1254846445799	387.334624728422	240	35
"8174"	47	2190	132	45.8911562717875	377.37	240	35
"8175"	47	2220	136.0625	41.6841058546057	370.038285960204	240	35
"8176"	47	2250	143	41.4585367990067	357.02	240	35
"8177"	47	2280	151.5	37.5159992333638	357.125	240	35
"8178"	47	2310	151	28.7812648050645	361.49	240	35
"8179"	47	2340	154.5	20.197810421841	367.235031828704	240	35
"8180"	47	2370	148	24.6876507253617	368.73	240	35
"8181"	47	2400	128.356334338079	48.2635235772077	347.729147584923	240	35
"8182"	47	2430	122	48.3137483958899	335.72	240	35
"8183"	47	2460	149	41.4393556361497	335.824429563288	240	35
"8184"	47	2490	161	27.1753593279948	343.88	240	35
"8185"	47	2520	145.5	24.0510560098523	343.69865625	240	35
"8186"	47	2550	154	29.6861775689699	345.92	240	35
"8187"	47	2580	157	29.4914375971612	348.555451923077	240	35
"8188"	47	2610	154	30.0201733164319	350.48	240	35
"8189"	47	2640	158.0625	27.9600311014135	354.417427431059	240	35
"8190"	47	2670	159	27.2071914471019	358.6	240	35
"8191"	47	2700	144.058035714286	28.276801283154	358.213359535202	240	35
"8192"	47	2730	144	29.4651812517652	363.55	240	35
"8193"	47	2760	138.7	30.2074208630244	364.158504545455	240	35
"8194"	47	2790	143	18.9300186184687	364.91	240	35
"8195"	47	2820	128.958333333333	10.2293345418787	367.374729707792	240	35
"8196"	47	2850	133	9.60715028599039	368.4	240	35
"8197"	47	2880	140	27.957540997887	369.865249171156	240	35
"8198"	47	2910	136	8.48232852502031	372.195	240	35
"8199"	47	2940	150.5	29.3807023419263	375.149448101266	240	35
"8200"	47	2970	159	28.7804843206196	378.7	240	35
"8201"	47	3000	161	28.6298088121199	382.381641483516	240	35
"8202"	47	3030	163	24.8847029032672	387.4	240	35
"8203"	47	3060	163.166666666667	22.2086275640051	390.097055555556	240	35
"8204"	47	3090	157	17.3031063289464	392.69	240	35
"8205"	47	3120	141	15.4887325012426	395.295	240	35
"8206"	47	3150	147	16.4482358742779	402.58	240	35
"8207"	47	3180	153	15.5328296767875	408.911990012107	240	35
"8208"	47	3210	156	19.9513226503134	414	240	35
"8209"	47	3240	160	14.9068633054628	422.407934782609	240	35
"8210"	47	3270	163	15.8460832345074	429.65	240	35
"8211"	47	3300	162.979166666667	15.1095575881852	437.566607142857	240	35
"8212"	47	3330	162	12.8282851572481	445.13	240	35
"8213"	47	3360	159.25	14.3029412713629	451.674580702803	240	35
"8214"	47	3390	165.5	16.653132576382	458.581863799283	240	35
"8215"	47	3420	165	13.7774788829037	464.81	240	35
"8216"	47	3450	166	17.7387186836865	471.055	240	35
"8217"	47	3480	166	18.3869276317634	476.89	240	35
"8218"	47	3510	160.5	23.3797233796043	479.528548611111	240	35
"8219"	47	3540	149	23.9151129510301	480.38	240	35
"8220"	47	3570	107.98498603352	14.2371914659766	480.977551864541	240	35
"8221"	47	3600	108.067582063935	4.29832771300141	482.576103655259	240	35
"8222"	47	3630	136.133333333333	26.8250167795363	485.023577725536	240	35
"8223"	47	3660	125	26.3834231247064	482.54	240	35
"8224"	47	3690	143.6875	19.8176289720926	487.703066983122	240	35
"8225"	47	3720	142	13.3958147173898	492.4	240	35
"8226"	47	3750	147.282327586207	13.2543027519073	499.209551279593	240	35
"8227"	47	3780	152.75	13.4476758926688	506.170535762392	240	35
"8228"	47	3810	156.53125	13.0534722902514	514.099106121519	240	35
"8229"	47	3840	159	12.8345729658354	521.242065290179	240	35
"8230"	47	3870	154.921875	11.6050165893427	527.595	240	35
"8231"	47	3900	158.25	11.9364780744181	534.57451171875	240	35
"8232"	47	3930	157.75	12.1161579528469	540.4825	240	35
"8233"	47	3960	158.2734375	13.3710110628152	548.15941452674	240	35
"8234"	47	3990	154.25	14.2697590204281	553.351098602485	240	35
"8235"	47	4020	155	13.7798593346895	560.20740131579	240	35
"8236"	47	4050	155.6640625	11.9888311102148	566.101297224524	240	35
"8237"	47	4080	160.0234375	13.7310328164888	574.078658128666	240	35
"8238"	47	4110	161.203125	12.9843677558799	582.488014340186	240	35
"8239"	47	4140	160	13.2322114562481	587.566589226974	240	35
"8240"	47	4170	157	11.8561799884948	594.880389135255	240	35
"8241"	47	4200	157	12.5984973022863	601.725871292373	240	35
"8242"	47	4230	160.0859375	12.8391371701694	609.582201480263	240	35
"8243"	47	4260	161.25	12.6465276498946	617.312322585702	240	35
"8244"	47	4290	163	13.1092396553323	624.668141933498	240	35
"8245"	47	4320	162.2265625	11.7102370735833	631.7497	240	35
"8246"	47	4350	161.7265625	12.1164477119373	638.273247767857	240	35
"8247"	47	4380	159.34375	14.661992888403	644.201877790179	240	35
"8248"	47	4410	158	13.6923055724126	650.641612762238	240	35
"8249"	47	4440	158.8671875	12.7268899348625	657.157401333513	240	35
"8250"	47	4470	156.9296875	12.371675534528	664.19712307224	240	35
"8251"	47	4500	153.75	13.1541159340725	669.870980113636	240	35
"8252"	47	4530	157	11.6711180797091	677.177219172297	240	35
"8253"	47	4560	158.125	11.056550711884	683.814980867347	240	35
"8254"	47	4590	152.75	12.7584631209887	688.968139780405	240	35
"8255"	47	4620	151	12.3095654028745	695.0175	240	35
"8256"	47	4650	149	12.8565366483216	700.555695964432	240	35
"8257"	47	4680	151	12.8197315564068	707.002755393888	240	35
"8258"	47	4710	156.1328125	12.847421020019	713.472510977057	240	35
"8259"	47	4740	161.0234375	12.3460554931586	721.060772841051	240	35
"8260"	47	4770	161	12.6234352808649	727.8075	240	35
"8261"	47	4800	162.75	11.9344694889363	736.557490985577	240	35
"8262"	47	4830	159.1796875	11.7648328493963	742.142420680033	240	35
"8263"	47	4860	152.90625	7.70725541934845	746.99069493007	240	35
"8264"	47	4890	130.286830357143	11.5577185208933	748.483564393939	240	35
"8265"	47	4920	138.5	11.1933564863665	754.519896370023	240	35
"8266"	47	4950	153.0703125	10.8158431598769	762.539380952381	240	35
"8267"	47	4980	156.75	8.49117419688302	770.569440034604	240	35
"8268"	47	5010	156.9375	11.3190705632778	776.592901182432	240	35
"8269"	47	5040	153	12.7819450595173	782.36566017316	240	35
"8270"	47	5070	147.8828125	11.9548299834216	786.614705230496	240	35
"8271"	47	5100	152.25	10.9335370796906	794.665102163461	240	35
"8272"	47	5130	160.546875	12.0646914090531	803.027532327586	240	35
"8273"	47	5160	163.0703125	11.9704834280534	809.676363769531	240	35
"8274"	47	5190	103.460044178794	19.7388006012216	808.965646729348	240	35
"8275"	47	5220	118.1875	7.73249043552789	809.474347985393	240	35
"8276"	47	5250	151	6.74963090035709	820.1275	240	35
"8277"	47	5280	161.75	6.24455603463792	829.560232319079	240	35
"8278"	47	5310	168	6.51973373220445	838.57053175859	240	35
"8279"	47	5340	168	6.24151589974112	846.794	240	35
"8280"	47	5370	169.991268382353	6.5468272055656	855.629889926321	240	35
"8281"	47	5400	156.75	6.34531419277924	864.094864083904	240	35
"8282"	47	5430	163.25	5.81660951816921	872.667034696691	240	35
"8283"	47	5460	166.75	6.30945622585151	880.233259943182	240	35
"8284"	47	5490	170	6.60197531244275	887.47638671875	240	35
"8285"	47	5520	167	6.44632531477533	894.496633838502	240	35
"8286"	47	5550	163	5.45464767527371	900.005908653846	240	35
"8287"	47	5580	167	6.26477011584394	906.881438322368	240	35
"8288"	47	5610	165	6.46068351213585	913.699915178571	240	35
"8289"	47	5640	165.90625	6.47889947069326	920.454072802198	240	35
"8290"	47	5670	170.25	6.08046205882801	928.188744103774	240	35
"8291"	47	5700	172	5.99352307510447	935.888268269231	240	35
"8292"	47	5730	173.203125	6.82588711031536	943.388901785714	240	35
"8293"	47	5760	175.39453125	5.30280619121405	951.250753082483	240	35
"8294"	47	5790	166.5	6.048671875363	995.87	240	35
"8295"	47	5820	176.953125	5.7732839061974	1006.22303790118	240	35
"8296"	47	5850	174.9296875	5.13045605204539	1015.12390625	240	35
"8297"	47	5880	172	5.74230131315151	1022.62901442308	240	35
"8298"	47	5910	172.7265625	5.75902936721748	1030.53811237981	240	35
"8299"	47	5940	176	5.58564372691022	1038.26115002185	240	35
"8300"	47	5970	174	5.22175184540194	1045.41255762564	240	35
"8301"	47	6000	174.5	5.94529104276761	1052.22388957307	240	35
"8302"	47	6030	176	5.24031489344987	1060.35	240	35
"8303"	47	6060	170.685185185185	5.53523074851442	1066.76892014422	240	35
"8304"	47	6090	171	5.90995627036482	1074.3	240	35
"8305"	47	6120	171.5	5.19417818633128	1081.5251733871	240	35
